#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
1,E,Hino,RK176,Hino,Trans Island Buses,,,Demonstrator; Passed,KJDEP,167,1,Allison AT 545,NA; Desto,Unknown,Unknown,NAC
499,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,11Jul2012,,WLDEP,980,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
500,G,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,11Jul2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
501,D,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
502,B,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,WLBP,75,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
503,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,AMDEP,61,OAC,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Masats,Hispacold
504,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,WLDEP,75,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
505,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,WLBP,858,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
506,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,AMDEP,855,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
507,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
508,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
509,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,AMDEP,855,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
510,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,13Jul2012,,WLDEP,187,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
511,A,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,17Jul2012,,WLBP,965,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
512,Y,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,17Jul2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
513,U,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,17Jul2012,,BUDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
514,S,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,17Jul2012,,WPDEP,965,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
515,P,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,19Jul2012,,WPDEP,965,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
516,L,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,19Jul2012,,WPDEP,169,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
517,J,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,19Jul2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
518,G,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Jul2012,,AMDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
519,D,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Jul2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
520,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Jul2012,,WLDEP,961,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
521,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Jul2012,,BUDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
522,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Jul2012,,WLDEP,961/903*/912*,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
523,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,AMDEP,854,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
524,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,WLBP,TRG,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
525,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,WLBP,TRG,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
526,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Masats,Hispacold
527,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
528,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,WLDEP,961,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
529,A,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
530,U,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Jul2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Masats,Hispacold
531,S,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,03Aug2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
532,P,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,03Aug2012,,AMDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
533,L,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,03Aug2012,,WLBP,171,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
534,J,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,03Aug2012,,KJDEP,300,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
535,G,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,03Aug2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
536,D,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,09Aug2012,,WLBP,961,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
537,B,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,09Aug2012,,KJDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
538,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,09Aug2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
539,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,09Aug2012,,KJDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
540,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,09Aug2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
541,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,09Aug2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
542,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Aug2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
543,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Aug2012,,WLBP,171,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
544,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,22Aug2012,,WLDEP,971E/922*/903*,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
545,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Aug2012,,WLBP,171,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
546,A,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Aug2012,,KJDEP,300,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
547,Y,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,WDB35700521078003,22Aug2012,,BUDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
548,U,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,22Aug2012,,BUDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
549,S,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,22Aug2012,,KJDEP,190,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
550,L,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,22Aug2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
551,J,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,22Aug2012,,KJDEP,190,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
552,G,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Aug2012,,KJDEP,190,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
553,D,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Aug2012,,KJDEP,190/NR8,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
554,B,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Aug2012,,KJDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
555,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Aug2012,,KJDEP,190,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
556,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,24Aug2012,,KJDEP,190,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
557,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,28Aug2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
558,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,28Aug2012,,WLDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
559,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,28Aug2012,,WPDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
560,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,28Aug2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
561,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,28Aug2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
562,C,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,24Aug2012,,WLDEP,187,1,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Deans,Hispacold
563,A,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,28Sep2012,,WLDEP,187,1,ZF Ecomat I 4HP 500,LAWO,Vogelsitze System 600,Deans,Hispacold
564,Y,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,28Sep2012,,WLDEP,TRG,1,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Deans,Hispacold
565,U,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,28Sep2012,,WLDEP,178,1,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Deans,Hispacold
566,S,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,28Sep2012,,WLDEP,187,1,ZF Ecomat I 4HP 500,LAWO,Vogelsitze System 600,Deans,Hispacold
567,P,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,28Sep2012,,WLDEP,178,1,ZF Ecomat I 4HP 500,LAWO,Vogelsitze System 600,Deans,Hispacold
568,L,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,05Oct2012,,WLDEP,178,1,ZF Ecomat I 4HP 500,LAWO,Vogelsitze System 600,Deans,Hispacold
569,J,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,05Oct2012,,WLDEP,178,1,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Deans,Hispacold
570,D,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,10Oct2012,,WLDEP,187,1,ZF Ecomat I 4HP 500,LAWO,Vogelsitze System 600,Deans,Hispacold
571,B,Scania,L113CRL,Walter Alexander Strider,SMRT Buses,,10Oct2012,,WLDEP,187,1,ZF Ecomat I 4HP 500,LAWO,Vogelsitze System 600,Deans,Hispacold
572,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
573,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,WLDEP,961,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
574,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,AMDEP,61,OAC,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Masats,Hispacold
575,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,WPDEP,169,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
576,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,WLDEP,961,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
577,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,WLDEP,961/912E*,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
578,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,WLDEP,854,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
579,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,AMDEP,855,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
580,A,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,AMDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
581,Y,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,12Sep2012,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
582,U,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,14Sep2012,,WPDEP,960,OAC,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Masats,Hispacold
583,S,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,14Sep2012,,AMDEP,855/811E*,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
584,P,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,14Sep2012,,WPDEP,966,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
585,L,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,WPDEP,TRG,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
586,J,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,BUDEP,106,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
587,G,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,WPDEP,960,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
588,D,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,KJDEP,173,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
589,B,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,BUDEP,77,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
590,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
591,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,BUDEP,61,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
592,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,WLDEP,925,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
593,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,WPDEP,966/912E*,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
594,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,20Sep2012,,WPDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
595,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Sep2012,,KJDEP,970,OAC,ZF Ecomat I 4HP 500,LAWO BENEFIT,Vogelsitze System 600,Masats,Hispacold
596,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Sep2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Transit Media TwinVision LeDot,Vogelsitze System 600,Masats,Hispacold
597,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Sep2012,,KJDEP,970,OAC,ZF Ecomat I 4HP 500,CoolAir,Vogelsitze System 600,Masats,Hispacold
598,A,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Sep2012,,KJDEP,970,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
599,Y,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,21Sep2012,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
600,B,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Sep2015,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
601,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Sep2015,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
602,X,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Sep2015,,WLDEP,854,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
603,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,25Sep2015,,KJDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
604,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,WLDEP,852,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
605,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,WLDEP,700,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
606,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,KJDEP,970,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
607,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,KJDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
608,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,WPDEP,961,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
609,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,KJDEP,970,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
610,Y,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,KJDEP,970,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
611,U,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,BUDEP,61,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
612,S,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,WLDEP,859,OAC,ZF Ecomat I 4HP 500,LAWO ALUMA,Vogelsitze System 600,Masats,Hispacold
613,P,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,27Oct2015,,BUDEP,77,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
614,L,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,31Oct2015,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
615,J,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,31Oct2015,,WPDEP,169,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
616,G,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,31Oct2015,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
617,D,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,31Oct2015,,AMDEP,SP,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
618,B,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,31Oct2015,,AMDEP,855,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
619,Z,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,01Nov2015,,WLDEP,167,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
620,T,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,01Nov2015,,AMDEP,854,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
621,R,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,01Nov2015,,AMDEP,61,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
622,M,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,01Nov2015,,AMDEP,854,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
623,K,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,01Nov2015,,AMDEP,171,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
624,H,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,01Nov2015,,AMDEP,67,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
625,E,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,KJDEP,173,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
626,C,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,KJDEP,173,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
627,A,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,BUDEP,77,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
628,Y,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,KJDEP,173,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
629,U,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,WLDEP,167,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
630,P,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,WPDEP,700,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
631,L,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,WPDEP,75,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
632,J,Mercedes Benz,O405,Hispano Carrocera,SMRT Buses,,05Nov2015,,WPDEP,700,OAC,ZF Ecomat I 4HP 500,Mobitec MobiLED,Vogelsitze System 600,Masats,Hispacold
